0 -0.776876 -0.52547 -0.841725 0.231754 0.479361 -0.50011 -0.0535308 -0.848273 0.86009 -0.380075 -0.741013 0.550158 -0.084395 -0.567129 0.122348 0.771803 -0.801644 0.937007 0.0870021 -0.240131 -0.28105 -0.496205 -0.204175 0.514177 -0.724446 -0.114022 -0.577027 -0.105345 -0.164055 0.292741 0.200166 0.103081 0.611633 0.499675 -0.872431 0.361568 -0.845225 -0.0548974 0.59093 -0.921148 0.869947 0.621107 0.351582 -0.234411 -0.795806 -0.140778 -0.469494 -0.510966 -0.218308 0.139513 0.49654 0.592626 1.121 -0.614435 0.464115 -0.53611 0.273047 0.725207 0.0776387 -1.0712 0.390533 -0.569838 -0.104849 0.0951831 -0.930608 -0.017076 -0.572442 -0.578562 -0.740161 0.974083 -0.598192 0.762245 0.982651 0.971324 -0.464046 0.921617 -0.0189692 0.167548 -0.695332 0.681232 -0.799448 1.0214 0.0631024 -0.932665 -0.962199 -0.415906 -0.610778 0.194718 -0.609265 0.260721 0.37251 0.607256 0.924795 -0.604419 -0.194727 1.08725 0.264629 0.347952 -1.07221 0.754953 0.297915 -0.453215 0.270028 -0.217414 -0.580225 -0.946746 -0.458264 0.0383556 -0.0219871 -0.0265063 -0.0805942 0.0130223 0.00375279 0.994636 0.349057 0.0764286 -0.443127 0.554821 -0.6647 -0.39963 -0.0676953 0.975408 -0.716892 -0.249461 -0.939967 0.365084 -0.33495 0.275505 -0.645693 -0.382887 0.164345 0.379692 0.28771 -0.452737 -0.673336 0.491904 -0.496851 -0.121689 0.0456494 0.505346 -0.80675 0.868573 -0.487279 0.199753 0.583791 0.922441 -0.571195 0.88506 0.655522 -0.570645 -0.500409 -0.311769 -0.553765 0.0101633 
0 -1.50837 -2.12786 1.21103 -0.961876 -1.59691 -0.295068 -0.0524468 1.48015 1.13141 1.38431 -0.833787 1.61918 -0.671587 0.29206 -0.00448432 1.50546 0.792673 -0.549555 -1.32091 -0.591055 -0.521985 -1.31621 -1.33227 -1.83205 0.746906 0.911973 -0.169717 -1.15975 0.562384 0.929507 0.619677 -1.21396 0.912385 1.13386 -1.90757 -0.99309 -1.35464 0.227231 -0.829337 -0.992711 -0.153838 -0.738915 1.2901 0.343901 1.93546 0.16982 -0.291054 -0.169277 0.0566978 0.184059 0.0394931 0.321149 -0.0888964 1.66098 0.68551 -0.365916 -0.249652 -0.878371 0.185749 -0.837924 0.372171 -0.31003 -0.315621 0.937656 -0.987571 -0.457441 2.455 -0.702046 2.23806 -2.13979 -1.62701 -0.104854 -0.515258 -0.458275 1.43479 1.22556 -0.320053 -1.13383 -0.450517 -1.15761 0.867176 0.71478 0.962682 0.000671454 0.35918 -0.940624 0.58679 0.470533 0.943037 0.634961 0.380471 0.314417 0.780117 -0.430864 0.11036 0.512954 0.664475 0.212157 -0.284158 -0.301734 0.740078 -0.282278 1.08554 -0.284709 -0.834659 -0.102475 0.879871 -0.680346 0.307071 0.947639 -0.454365 0.869741 1.03253 -0.55411 -0.438301 -0.217797 -2.42136 -1.24151 -0.462262 1.8798 0.524834 2.56922 0.496125 0.252502 -2.3486 -0.288746 1.674 -0.595847 1.29413 -0.0292727 1.64377 -0.236055 -1.18165 1.74543 -1.10452 1.22344 0.0181428 -0.233427 -0.828004 0.0650605 0.452623 -1.15973 0.418699 0.208481 -0.278028 0.994741 0.0420793 0.692008 -1.23816 0.54555 0.837057 -2.70769 0.896445 -0.436572 
0 1.31167 0.996014 -0.811588 -0.393978 0.944807 -0.675773 -0.378404 -0.962573 -0.628405 0.200132 -0.0907592 -1.94279 -0.78878 -0.383825 -1.00277 -1.755 -1.1974 -0.341378 0.925771 -1.12096 0.103047 0.827171 0.773695 1.42765 0.959565 -0.563182 0.26084 0.944765 0.235679 0.692344 1.05848 0.0727375 0.720494 0.739737 1.21073 0.000605306 1.21513 -1.05203 0.460449 -1.01874 0.816587 1.69982 -1.24479 -0.268533 -1.83955 -1.09926 -0.104845 -0.119659 0.604795 -0.873341 -1.11276 -1.27653 1.96102 -1.37359 1.33585 1.12195 1.09289 0.0147541 1.29011 0.737962 0.0572587 0.061017 0.808715 -0.588251 -0.229693 0.184966 -1.5264 -0.538377 -1.2192 2.03844 1.16268 0.315821 0.619801 0.733516 -2.41476 -1.56788 0.787547 1.16482 -0.120896 0.741594 1.10973 0.904408 0.835876 0.504074 -0.717758 1.64768 0.643176 -1.52089 -0.668547 0.627873 0.25617 1.30552 -0.28129 -0.335661 -1.07723 0.84741 -1.03638 0.293202 -1.55175 -0.0689682 -0.394805 0.3919 -0.150158 0.473936 -0.363667 0.511139 -0.786472 -0.844221 -1.6539 0.811352 0.824846 0.778596 0.705574 0.384615 0.751154 0.892429 1.16126 0.528118 -0.905088 -2.77553 -0.228471 -1.67937 0.875261 0.452772 1.59925 0.80237 -0.591014 1.71639 0.144526 0.61889 0.268117 -1.46309 -0.844922 -1.86237 -0.0735192 -0.997832 0.668988 1.8276 0.340513 0.572424 0.215448 1.04357 0.658099 0.222619 -0.505344 0.317502 0.191594 -1.39578 0.412897 0.629217 -0.607734 1.80355 -1.35662 1.15454 
0 0.781536 0.644747 0.573325 0.64173 0.0165587 0.0125784 0.490273 0.315485 0.482751 1.22555 -0.757061 -1.27693 0.248947 1.40699 0.254313 0.295263 0.666187 -0.428858 -0.177006 -1.0439 0.385453 -1.05559 0.431549 0.775447 -0.312963 -0.322994 0.56092 -0.779801 -0.343693 1.29178 -0.465621 -0.422119 -0.181996 -0.673271 -0.65055 -0.54053 0.456994 0.743439 0.467547 -0.508218 0.392952 0.891676 0.321135 -0.404249 0.690539 -0.614437 -1.10566 0.192203 -0.276183 0.412566 0.919838 0.311011 0.195453 0.414149 -0.206882 0.346048 0.517527 -0.309895 0.705445 -0.795477 0.741743 0.173323 -0.278569 -0.199148 0.228562 -0.114836 -0.23834 -0.495729 -0.338853 0.315953 0.261896 1.17856 -0.048776 -1.08647 -0.286971 -0.28355 -0.563703 -0.0459546 -1.43919 0.0674734 0.612078 0.684517 -0.106365 -0.287436 0.579602 -1.32942 -0.0522032 -0.0915105 -0.531942 -0.529462 0.752575 -0.309112 0.399626 -0.292401 0.759382 1.33101 -0.102628 0.431639 -0.447034 0.617945 -0.28073 0.952894 0.487466 0.671848 -0.777314 -0.285843 -0.664318 -0.354771 0.530833 -0.502167 0.713674 -0.726473 -0.947072 -0.215297 0.977045 0.970106 -0.0817792 0.0957331 -0.277264 -0.109838 -0.262416 -1.04739 0.977412 0.702489 -0.774854 0.402655 0.758176 -0.000413752 0.0544714 -0.598207 -0.557335 0.545859 -0.394085 0.638045 0.11644 -1.06221 -0.632415 0.761677 0.183108 0.404011 -1.374 -0.148342 -0.697905 -0.266742 0.320772 0.861629 -0.112907 -0.304793 -0.985088 0.00853136 0.524597 -0.00340781 0.319752 0.672016 
0 0.253896 0.671791 -0.45653 -0.611953 -0.726385 -0.249733 -0.20612 1.11419 -0.527465 -0.530789 -0.0459931 -0.277102 0.778046 -0.348559 0.582795 -0.269027 -0.110803 -0.938658 0.46399 0.678398 0.260331 0.0520388 -0.559491 0.625473 -0.11161 0.393444 0.672036 0.126385 -0.252072 -0.120189 -0.361396 -0.981324 -0.700599 0.0490257 -0.250203 -0.190138 0.550588 0.722506 0.155132 0.90888 -0.842708 1.26041 -0.418283 0.516691 0.00433172 -0.718458 0.844726 0.379453 -0.484208 0.120072 -0.178085 0.211455 0.194773 0.0290765 -0.0292943 -0.79452 -0.0920259 -0.0844043 -1.05764 0.0655028 0.374461 -0.209671 0.408345 -0.655671 0.363555 1.13951 0.184092 -0.105307 0.121121 0.274772 0.165462 0.688176 -0.117917 -0.422569 -0.224702 -1.26338 0.345788 -0.0470117 -0.00255156 0.742586 -0.627864 -0.00188661 0.0854858 -0.600718 -0.954582 -0.550638 -0.969106 -0.181406 0.167911 0.119276 -0.819706 -0.0688568 0.225884 0.820258 -0.699043 -0.356936 0.147636 0.63524 0.452712 -0.946967 -0.252455 -1.31897 0.995722 -0.180435 1.16872 -0.323546 0.433614 0.127597 0.251112 -0.0634285 0.200795 -0.691285 0.351322 -0.369143 -0.251012 1.09156 0.00303724 0.0482921 -0.411049 -0.788183 0.630696 0.163159 -0.44807 -0.235876 -0.230126 0.365908 0.495678 0.537541 -0.433816 0.219282 -0.945442 0.460871 0.237528 0.604851 -0.421257 0.802134 -0.296757 0.208064 -0.36618 0.632042 -0.314941 0.81839 0.616485 -0.611007 -0.324124 -0.73722 1.30038 0.928883 -0.142235 -0.425077 0.623349 -0.130224 0.08459 -0.746047 
0 -0.167185 0.440693 0.246211 -0.0135191 0.284572 0.551326 -0.255334 0.258806 -0.122368 0.0125208 -0.332848 -0.0628505 0.144017 0.855477 0.0638171 0.0520711 -0.296661 -0.880966 -0.154422 -0.54041 -0.0161957 0.102643 0.725474 -0.403618 -0.692061 -0.379173 -0.0359656 0.907183 -0.240478 0.374751 -0.179429 -0.530361 -0.705634 -0.409324 0.140657 -0.539688 0.358576 1.2664 0.619715 -0.402835 -0.302321 0.265128 0.119509 0.331542 0.331139 0.66269 -0.843362 0.26416 -1.00984 0.579671 0.0110004 0.119731 -0.338304 0.60355 -0.268566 -0.0803305 0.850254 0.406833 -0.573379 0.212295 -0.522546 0.0308761 0.357551 0.184598 0.203777 -0.443778 0.262612 0.0595652 -0.296504 -0.0669398 -0.210942 0.35267 -0.504346 -0.193381 -0.243273 0.253372 -0.3418 0.2724 -0.0872705 -0.381094 0.03722 -0.358606 -0.147218 0.573591 0.671349 0.325902 -0.164465 -0.231696 0.224457 -0.0847007 -0.457472 1.01471 0.734483 0.0563271 -0.125727 -0.352024 -0.300669 -1.02601 0.52816 -0.209123 0.453413 0.746319 0.0538344 -0.18467 0.151368 -0.250913 -0.152776 0.487052 -0.554974 0.570593 -0.409923 0.101841 -0.751415 0.711634 -0.533644 0.564998 0.043762 -0.304182 -0.0376565 -0.399014 0.702695 0.430202 -0.480853 0.341912 -0.0820371 0.811444 -1.08968 0.109005 -0.239638 -1.56045 0.530305 -0.101587 0.0968522 -0.093688 0.289472 0.257066 0.539321 -0.173355 -0.481382 -0.0224637 -0.432187 0.208024 -0.257944 -0.134164 0.506661 0.443084 -0.514531 0.232563 -0.269355 0.579675 -0.414407 -0.216543 -0.407537 0.436116 
0 0.368511 -0.272483 0.0181261 -0.19047 -0.0536129 0.79311 -0.209611 0.0371901 0.585888 -0.241355 0.0134842 0.128648 -0.732081 -0.120972 0.0715019 0.0392762 -0.420878 -0.0992162 1.29648 -0.0453069 -0.213662 0.117043 0.390108 -0.611262 0.937193 0.369734 0.533232 -0.0937982 -0.192932 0.135486 0.724012 -0.069227 -0.810082 0.445775 -0.225496 0.557626 -0.100468 0.57263 -0.750001 0.542405 -0.667954 0.439646 0.208266 -0.411446 0.0371143 0.212399 0.522609 0.445115 1.12805 0.467599 0.03436 0.525466 -0.116263 -0.66636 -0.146396 0.534318 -0.564268 -0.138719 0.545324 0.276909 0.57759 0.545193 0.194712 -0.795043 0.264172 -0.568208 -0.100671 -0.320541 0.955656 0.367519 -0.405831 -0.402399 -0.049437 0.259356 -0.281628 0.682519 0.104225 0.135483 0.242186 -0.497434 0.178883 0.527054 0.240178 -0.414879 -1.09237 0.193507 0.407167 -0.318252 0.185327 -0.156811 -0.210954 0.182834 -0.393134 -0.446029 0.658314 -0.900306 -0.357902 -0.238929 -0.139296 -0.110465 -0.0514469 0.191609 0.198661 0.750136 -0.196039 0.354208 0.0509381 0.143631 -0.597931 -0.305599 -0.677164 0.297758 0.191156 0.0643425 0.84464 -0.00938527 0.18329 0.0507176 0.531268 -0.396028 -0.71321 -0.0226826 0.912964 -0.00996077 0.00840106 0.616649 0.0993597 0.172836 -0.266331 0.84743 0.894558 0.19403 -0.498537 0.154984 -0.311648 -0.0143357 -0.803085 -0.459717 0.142025 -0.147531 0.124206 0.653836 -0.10132 -0.426642 -0.287067 -0.395097 0.781744 0.481508 0.312282 0.428082 0.740723 0.0377132 0.574406 0.599726 
0 -0.268472 0.313886 0.212313 0.425891 -0.0706819 0.925708 -0.276749 0.615087 -0.821335 0.743796 0.222388 0.365807 -0.278779 0.744362 -0.129318 0.205753 0.154889 -0.919285 -1.0549 -0.778722 -0.0759874 0.287226 0.495195 -0.0886715 -0.425803 -0.463787 0.0495442 -0.950231 -0.197526 0.0579539 -0.324783 -0.782264 0.723196 -0.699213 0.476994 -0.53639 -0.379621 -0.215409 1.41032 0.0626126 0.0659575 -0.221068 0.25952 0.299571 -0.577179 0.582582 0.434665 -0.709808 0.54762 -0.752707 -0.756086 0.456432 0.21523 -0.790533 0.372963 0.724681 0.373829 0.182781 0.912399 0.363425 0.0746222 -0.228813 0.785984 0.217416 1.07962 0.667269 0.211102 -0.409279 -0.279703 -0.302752 0.309919 0.826381 -0.601341 0.653352 0.393007 0.0447281 0.558989 -0.226557 0.584575 0.451767 0.394715 0.643821 -0.57784 -0.750721 -0.245957 -0.208006 0.593109 0.0659486 -0.272366 0.591864 -0.860521 -1.2257 -0.424491 -0.913116 0.460856 -1.04137 0.307203 -0.33189 -0.202127 -0.448672 0.323347 0.278629 -1.10511 0.58963 0.795883 0.569939 -0.224015 -0.734906 -0.62368 -0.0888762 -1.0026 0.0610294 -0.538576 -0.578629 0.548539 -0.785166 -0.0926743 -0.149666 0.397878 0.404302 -0.307239 0.640212 -0.917926 0.301066 0.489694 0.245477 0.299361 0.524284 0.484179 -0.0438413 0.464509 0.432763 -0.360451 -0.407185 0.391477 0.185701 0.644259 -0.528696 0.139312 -0.737747 0.228267 0.872414 0.805266 0.3291 0.623369 0.18932 0.4351 -0.545708 -0.383193 0.298276 -0.422214 -0.395371 -0.10917 -0.207787 
0 0.140818 0.326884 -0.946917 -0.422914 0.517122 -0.171378 -0.539523 -0.130766 -0.21061 -0.0495318 0.320674 0.297296 -0.823369 -0.781011 -0.249206 -0.622199 -0.0475858 0.992435 1.48111 -0.458271 0.699746 -0.437724 -0.522843 0.0735644 0.258726 0.891152 0.0105063 -0.69651 -0.425472 0.613647 0.136272 0.891681 0.845662 -0.513762 -0.97621 0.0542968 0.365899 -0.466471 0.579591 -0.63696 -0.114493 0.966842 -0.197954 0.100518 -0.390798 0.645394 0.547626 0.130127 0.170865 0.246655 -0.137275 -0.459823 -0.381875 0.190883 0.346694 0.786157 -0.150131 0.897569 -0.610868 0.68083 0.677149 -0.115137 0.139059 0.745905 -0.147009 0.265416 -0.196254 -0.701509 1.03077 -0.107631 -0.411578 0.208767 -0.464927 0.641707 -0.782164 -0.155638 0.467959 0.320286 0.232687 -0.170745 -0.246469 0.0071959 -0.179898 0.0848938 -0.466245 -0.893842 -0.133491 -0.516225 -0.84349 -0.179588 -1.01487 0.504887 0.259317 0.546534 -0.247271 -0.369334 -0.436571 0.608567 -0.249583 -0.629158 0.386892 0.482294 0.561567 -0.391765 -0.0259122 0.706401 -0.233239 -0.818945 0.224068 -0.829505 -0.357926 -1.15977 -0.245312 0.664815 0.352366 -0.324213 0.696388 0.00529974 0.92285 0.514994 0.328833 0.176141 0.475064 -0.10364 0.578788 -0.440524 1.23909 -0.971615 -0.837073 0.468223 0.279044 -0.746116 -0.710571 -0.466824 -0.771353 0.194186 0.591529 0.421468 0.570891 0.0738344 0.146047 -0.238408 -0.00600401 -0.803164 -0.710013 -0.281599 0.335123 0.607896 0.265707 -0.395483 0.199722 -0.309527 -0.247407 0.41234 
0 0.621523 0.374851 -0.531373 0.664885 0.398665 0.395922 -0.688449 0.542393 0.865847 -0.479483 -0.349237 -0.00600111 -0.456864 0.43488 -0.210666 0.0680567 -0.0133458 -0.0717216 -0.0750045 0.106792 -0.139017 0.335392 0.655502 -0.136999 -0.830788 -0.674787 -0.862309 -0.768398 0.0437473 -0.070619 0.610972 -0.230773 -0.156471 0.118289 0.988075 -0.246836 1.04873 -0.957057 -0.762716 0.570822 -0.21484 0.00299694 -0.526431 0.126673 -0.487372 -0.102368 -0.164985 0.471057 0.623796 -0.0461918 -0.0791593 -0.23991 -0.162565 -0.706087 0.516532 -0.0953331 -0.460347 -0.224147 0.14167 -0.164732 -0.202615 -0.24147 0.479929 0.150602 0.111037 0.548042 -0.53842 0.251059 0.770775 -0.424765 0.0271163 -0.430716 0.406123 0.570162 -0.0180915 -1.11675 -0.555103 -0.541588 0.569313 -0.625255 0.409336 0.885912 -0.0892157 1.05597 -1.40516 -0.627801 -0.413486 -0.321607 0.666911 0.704467 0.607682 -0.472008 -0.535693 0.468205 0.378647 0.308734 0.0640023 0.509387 0.0792345 -0.675898 -0.921421 0.0124241 0.278382 0.302002 -0.661227 -0.460303 0.368731 -0.109877 0.31193 0.345546 0.132407 -0.0602772 0.0211441 -0.848366 -0.158666 0.0856198 -0.368468 -0.447097 0.790663 0.478885 -0.173574 0.254286 -0.959737 0.0789478 -0.00442008 -0.041753 -0.138496 0.270314 0.0190576 0.0926805 -0.824465 -0.593787 -0.993363 0.277153 -0.659686 -0.583139 -0.471192 -0.294315 0.452732 0.373132 0.625241 -0.65956 -0.654533 -0.276771 -0.212025 -0.184293 -0.654146 -0.17824 -0.5967 0.625055 -0.393833 -0.0548296 0.692943 0.0511663 
